order_id,product_id,origin_port,destination_port,carrier,transportation_mode,tpt,weight,unit_quantity,estimated_distance_km,carbon_footprint_kg
1447214200.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,380,700,0.04795928692817687
1447288400.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,366,700,0.04795928692817687
1447282700.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,369,700,0.04795928692817687
1447214200.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,312,700,0.04795928692817687
1447288400.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,353,700,0.04795928692817687
1447282700.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,376,700,0.04795928692817687
1447327200.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,357,700,0.04795928692817687
1447288400.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,364,700,0.04795928692817687
1447339300.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,287,700,0.04795928692817687
1447214200.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,312,700,0.04795928692817687
1447288400.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,294,700,0.04795928692817687
1447288400.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,323,700,0.04795928692817687
1447214200.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,331,700,0.04795928692817687
1447360800.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,296,700,0.04795928692817687
1447339300.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,382,700,0.04795928692817687
1447282700.0,1688589,PORT04,PORT09,V444_0,Sea,2,4.567551,364,700,0.04795928692817687
1447360800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,378,700,0.04788400483131408
1447308800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,349,700,0.04788400483131408
1447308800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,296,700,0.04788400483131408
1447308800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,293,700,0.04788400483131408
1447308800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,357,700,0.04788400483131408
1447308800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,342,700,0.04788400483131408
1447308800.0,1688587,PORT04,PORT09,V444_0,Sea,2,4.5603814,373,700,0.04788400483131408
1447200800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,367,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,389,700,0.09495579814910887
1447200800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,361,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,347,700,0.09495579814910887
1447282700.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,325,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,369,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,406,700,0.09495579814910887
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,333,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,289,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,379,700,0.047477899074554436
1447282700.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,368,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,382,700,0.09495579814910887
1447200800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,296,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,367,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,377,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,404,700,0.09495579814910887
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,372,700,0.047477899074554436
1447308800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,361,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,338,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,314,700,0.047477899074554436
1447308800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,363,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,335,700,0.09495579814910887
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,334,700,0.09495579814910887
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,309,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,397,700,0.09495579814910887
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,330,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,313,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,359,700,0.09495579814910887
1447308800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,339,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,295,700,0.047477899074554436
1447200800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,298,700,0.047477899074554436
1447381400.0,1688575,PORT04,PORT09,V444_0,Sea,2,9.043409,401,700,0.09495579814910887
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,375,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,327,700,0.047477899074554436
1447327200.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,351,700,0.047477899074554436
1447282700.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,317,700,0.047477899074554436
1447308800.0,1688575,PORT04,PORT09,V444_0,Sea,2,4.5217047,300,700,0.047477899074554436
1447356200.0,1688629,PORT04,PORT09,V444_0,Sea,2,16.936531,523,700,0.17783357620239257
1447288400.0,1688629,PORT04,PORT09,V444_0,Sea,2,33.873062,704,700,0.35566715240478514
1447282700.0,1688629,PORT04,PORT09,V444_0,Sea,2,16.936531,520,700,0.17783357620239257
1447295700.0,1688629,PORT04,PORT09,V444_0,Sea,2,12.452398,471,700,0.13075018215179443
1447214200.0,1688629,PORT04,PORT09,V444_0,Sea,2,17.936531,529,700,0.18833357620239255
1447327200.0,1688629,PORT04,PORT09,V444_0,Sea,2,134.52399,1807,700,1.4125018615722655
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,343,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,294,700,0.04624716997146606
1447282700.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,289,700,0.04624716997146606
1447327200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,305,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,365,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,320,700,0.04624716997146606
1447214200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,295,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,17.61797,458,700,0.18498867988586423
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,16.61797,528,700,0.17448867988586425
1447308800.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,310,700,0.04624716997146606
1447214200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,320,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,330,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,288,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,325,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,290,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,341,700,0.04624716997146606
1447327200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,296,700,0.04624716997146606
1447288600.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,299,700,0.04624716997146606
1447214200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,350,700,0.04624716997146606
1447282700.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,319,700,0.04624716997146606
1447288600.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,368,700,0.04624716997146606
1447327200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,301,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,332,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,355,700,0.04624716997146606
1447308800.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,374,700,0.04624716997146606
1447214200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,342,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,17.61797,528,700,0.18498867988586423
1447288600.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,381,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,295,700,0.04624716997146606
1447308800.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,285,700,0.04624716997146606
1447282700.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,321,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,348,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,344,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,290,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,327,700,0.04624716997146606
1447282700.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,303,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,17.61797,448,700,0.18498867988586423
1447327200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,353,700,0.04624716997146606
1447282700.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,378,700,0.04624716997146606
1447334900.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,298,700,0.04624716997146606
1447288600.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,310,700,0.04624716997146606
1447236200.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,303,700,0.04624716997146606
1447282700.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,378,700,0.04624716997146606
1447308800.0,1688571,PORT04,PORT09,V444_0,Sea,2,4.4044924,342,700,0.04624716997146606
1447330600.0,1689785,PORT04,PORT09,V444_0,Sea,2,8.18905,400,700,0.08598502206802368
1447187800.0,1689548,PORT04,PORT09,V444_0,Sea,2,7.447979,384,700,0.07820377922058105
1447187800.0,1689548,PORT04,PORT09,V444_0,Sea,2,7.447979,430,700,0.07820377922058105
1447214200.0,1689548,PORT04,PORT09,V444_0,Sea,2,15.895958,438,700,0.1669075584411621
1447282700.0,1689548,PORT04,PORT09,V444_0,Sea,2,24.343937,563,700,0.25561133766174315
1447288600.0,1689548,PORT04,PORT09,V444_0,Sea,2,22.343937,618,700,0.23461133766174314
1447339300.0,1689547,PORT04,PORT09,V444_0,Sea,2,29.794508,650,700,0.3128423337936401
1447214200.0,1689547,PORT04,PORT09,V444_0,Sea,2,41.191765,933,700,0.43251353073120113
1447282700.0,1689547,PORT04,PORT09,V444_0,Sea,2,22.595882,546,700,0.23725676536560056
1447356200.0,1689547,PORT04,PORT09,V444_0,Sea,2,42.191765,886,700,0.44301353073120114
1447388200.0,1689547,PORT04,PORT09,V444_0,Sea,2,36.993137,785,700,0.3884279422760009
1447301500.0,1689547,PORT04,PORT09,V444_0,Sea,2,28.794508,653,700,0.3023423337936401
1447327200.0,1689547,PORT04,PORT09,V444_0,Sea,2,77.986275,1253,700,0.8188558845520019
1447288600.0,1689547,PORT04,PORT09,V444_0,Sea,2,23.595882,611,700,0.24775676536560057
1447194800.0,1689547,PORT04,PORT09,V444_0,Sea,2,36.993137,831,700,0.3884279422760009
1447282700.0,1691548,PORT04,PORT09,V444_0,Sea,2,6.9998755,408,700,0.07349869322776793
1447388200.0,1690621,PORT04,PORT09,V444_0,Sea,2,5.723081,372,700,0.060092351675033566
1447282700.0,1690621,PORT04,PORT09,V444_0,Sea,2,5.723081,403,700,0.060092351675033566
1447219800.0,1672721,PORT04,PORT09,V444_0,Sea,2,7.982368,433,700,0.08381486392021179
1447327200.0,1682853,PORT04,PORT09,V444_0,Sea,2,5.165538,330,700,0.05423814725875854
1447167600.0,1682853,PORT04,PORT09,V444_0,Sea,2,5.165538,332,700,0.05423814725875854
1447327200.0,1682853,PORT04,PORT09,V444_0,Sea,2,5.165538,304,700,0.05423814725875854
1447327200.0,1682853,PORT04,PORT09,V444_0,Sea,2,5.165538,326,700,0.05423814725875854
1447167600.0,1682853,PORT04,PORT09,V444_0,Sea,2,4.648984,360,700,0.04881433153152465
1447327200.0,1682853,PORT04,PORT09,V444_0,Sea,2,5.165538,328,700,0.05423814725875854
1447339300.0,1682769,PORT04,PORT09,V444_0,Sea,2,1.8410716,259,700,0.019331251859664916
1447339300.0,1682769,PORT04,PORT09,V444_0,Sea,2,1.8410716,297,700,0.019331251859664916
1447339300.0,1682769,PORT04,PORT09,V444_0,Sea,2,1.8410716,254,700,0.019331251859664916
1447339300.0,1682769,PORT04,PORT09,V444_0,Sea,2,1.8410716,337,700,0.019331251859664916
1447214200.0,1682769,PORT04,PORT09,V444_0,Sea,2,4.602679,321,700,0.04832812714576721
1447214200.0,1682769,PORT04,PORT09,V444_0,Sea,2,4.602679,309,700,0.04832812714576721
1447339300.0,1682769,PORT04,PORT09,V444_0,Sea,2,1.8410716,291,700,0.019331251859664916
1447388200.0,1682805,PORT04,PORT09,V444_0,Sea,2,25.774492,563,700,0.2706321687698364
1447282700.0,1682805,PORT04,PORT09,V444_0,Sea,2,2.4056194,284,700,0.0252590035200119
1447308800.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,328,700,0.044836271524429316
1447327200.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,355,700,0.044836271524429316
1447214200.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,305,700,0.044836271524429316
1447308800.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,294,700,0.044836271524429316
1447214200.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,379,700,0.044836271524429316
1447327200.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,310,700,0.044836271524429316
1447308800.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,364,700,0.044836271524429316
1447214200.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,305,700,0.044836271524429316
1447327200.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,345,700,0.044836271524429316
1447308800.0,1682760,PORT04,PORT09,V444_0,Sea,2,4.270121,340,700,0.044836271524429316
1447308800.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,360,700,0.04385039448738098
1447288600.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,325,700,0.04385039448738098
1447308800.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,338,700,0.04385039448738098
1447288400.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,334,700,0.04385039448738098
1447308800.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,327,700,0.04385039448738098
1447288600.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,339,700,0.04385039448738098
1447308800.0,1682757,PORT04,PORT09,V444_0,Sea,2,4.176228,308,700,0.04385039448738098
1447168400.0,1682814,PORT04,PORT09,V444_0,Sea,2,7.934334,373,700,0.08331050491333007
1447356200.0,1682802,PORT04,PORT09,V444_0,Sea,2,3.8243086,299,700,0.04015524065494537
1447187800.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,274,700,0.01606209701299667
1447295700.0,1682802,PORT04,PORT09,V444_0,Sea,2,2.2945852,314,700,0.024093144893646237
1447339300.0,1682802,PORT04,PORT09,V444_0,Sea,2,3.8243086,295,700,0.04015524065494537
1447187800.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,287,700,0.01606209701299667
1447339300.0,1682802,PORT04,PORT09,V444_0,Sea,2,3.8243086,353,700,0.04015524065494537
1447295700.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,313,700,0.01606209701299667
1447295700.0,1682802,PORT04,PORT09,V444_0,Sea,2,2.2945852,312,700,0.024093144893646237
1447187800.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,311,700,0.01606209701299667
1447356200.0,1682802,PORT04,PORT09,V444_0,Sea,2,3.8243086,289,700,0.04015524065494537
1447187800.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,292,700,0.01606209701299667
1447295700.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,258,700,0.01606209701299667
1447187800.0,1682802,PORT04,PORT09,V444_0,Sea,2,1.5297235,318,700,0.01606209701299667
1447356200.0,1699993,PORT04,PORT09,V444_0,Sea,2,3.9361289,403,700,0.04132935297489166
1447208300.0,1699951,PORT04,PORT09,V444_0,Sea,2,40.831978,1250,700,0.4287357673645019
1447200300.0,1699952,PORT04,PORT09,V444_0,Sea,2,196.4003,5266,700,2.062203140258789
1447211400.0,1699952,PORT04,PORT09,V444_0,Sea,2,1.844003,372,700,0.019362031102180478
1447191400.0,1699952,PORT04,PORT09,V444_0,Sea,2,347.8006,10328,700,3.651906280517578
1447208300.0,1699948,PORT04,PORT09,V444_0,Sea,2,61.985256,2258,700,0.6508451900482177
1447208300.0,1699950,PORT04,PORT09,V444_0,Sea,2,17.039316,1259,700,0.1789128198623657
1447164800.0,1658528,PORT04,PORT09,V444_0,Sea,2,1.275534,423,700,0.01339310735464096
1447262100.0,1658528,PORT04,PORT09,V444_0,Sea,2,2.3504224,459,700,0.024679435014724728
1447336200.0,1658528,PORT04,PORT09,V444_0,Sea,2,1.1608794,329,700,0.012189233422279356
1447336200.0,1658528,PORT04,PORT09,V444_0,Sea,2,1.3615252,388,700,0.014296014368534086
1447399700.0,1658528,PORT04,PORT09,V444_0,Sea,2,3.68,581,700,0.03864000070095062
1447336200.0,1658528,PORT04,PORT09,V444_0,Sea,2,3.62,610,700,0.03800999879837036
1447399700.0,1658528,PORT04,PORT09,V444_0,Sea,2,22.66,2737,700,0.23792999839782714
1447167500.0,1658528,PORT04,PORT09,V444_0,Sea,2,12.22,1914,700,0.12831000280380248
1447343600.0,1658528,PORT04,PORT09,V444_0,Sea,2,19.46,2851,700,0.20432999038696287
1447261800.0,1658528,PORT04,PORT09,V444_0,Sea,2,19.66,2802,700,0.20642999839782714
1447383200.0,1699425,PORT04,PORT09,V444_0,Sea,2,70.68,854,700,0.7421400032043456
1447257500.0,1699425,PORT04,PORT09,V444_0,Sea,2,57.22,641,700,0.6008100128173828
1447156700.0,1675615,PORT04,PORT09,V444_0,Sea,2,15.08,2257,700,0.15833999919891356
1447230300.0,1675655,PORT04,PORT09,V444_0,Sea,2,4.48,829,700,0.0470400002002716
1447370800.0,1655818,PORT04,PORT09,V444_0,Sea,2,0.32193112,419,700,0.0033802767992019652
1447156700.0,1655818,PORT04,PORT09,V444_0,Sea,2,48.42,20282,700,0.5084099807739257
1447300200.0,1655818,PORT04,PORT09,V444_0,Sea,2,49.34,20322,700,0.5180700016021728
1447164400.0,1700094,PORT04,PORT09,V444_0,Sea,2,0.25206763,328,700,0.0026467100679874417
1447373200.0,1700097,PORT04,PORT09,V444_0,Sea,2,0.08936097,280,700,0.0009382901564240455
1447165600.0,1651302,PORT04,PORT09,V444_0,Sea,2,1.2017684,474,700,0.012618568181991576
1447219500.0,1651302,PORT04,PORT09,V444_0,Sea,2,1.9918814,569,700,0.02091475439071655
1447179600.0,1688589,PORT04,PORT09,V444_0,Sea,2,24.837755,584,700,0.2607964296340942
1447241500.0,1629341,PORT04,PORT09,V444_0,Sea,2,5.7754545,647,700,0.06064227247238159
1447230300.0,1656246,PORT04,PORT09,V444_0,Sea,2,8.192612,2265,700,0.08602242279052734
1447399700.0,1656246,PORT04,PORT09,V444_0,Sea,2,8.192612,2265,700,0.08602242279052734
1447192300.0,1672706,PORT04,PORT09,V444_0,Sea,2,4.7093515,316,700,0.04944819116592407
1447382500.0,1672706,PORT04,PORT09,V444_0,Sea,2,4.7093515,354,700,0.04944819116592407
1447313200.0,1672706,PORT04,PORT09,V444_0,Sea,2,4.7093515,350,700,0.04944819116592407
1447156700.0,1672706,PORT04,PORT09,V444_0,Sea,2,8.04,396,700,0.08441999959945679
1447323800.0,1674120,PORT04,PORT09,V444_0,Sea,2,39.512737,812,700,0.41488374137878414
1447317900.0,1674120,PORT04,PORT09,V444_0,Sea,2,15.005095,441,700,0.15755349254608153
1447302700.0,1674120,PORT04,PORT09,V444_0,Sea,2,37.512737,801,700,0.3938837413787841
1447346400.0,1674120,PORT04,PORT09,V444_0,Sea,2,33.01019,696,700,0.34660698509216303
1447368000.0,1674120,PORT04,PORT09,V444_0,Sea,2,33.0,692,700,0.3465
1447133200.0,1674120,PORT04,PORT09,V444_0,Sea,2,49.28,885,700,0.5174399871826172
1447409800.0,1674120,PORT04,PORT09,V444_0,Sea,2,38.08,777,700,0.3998400192260742
1447266800.0,1674120,PORT04,PORT09,V444_0,Sea,2,39.98,750,700,0.4197899951934814
1447144300.0,1674120,PORT04,PORT09,V444_0,Sea,2,39.96,802,700,0.41957999038696286
1447283700.0,1674120,PORT04,PORT09,V444_0,Sea,2,38.94,762,700,0.4088699855804443
1447257500.0,1674120,PORT04,PORT09,V444_0,Sea,2,39.92,734,700,0.41915998077392574
1447206300.0,1674120,PORT04,PORT09,V444_0,Sea,2,37.92,805,700,0.3981599807739257
1447227100.0,1674120,PORT04,PORT09,V444_0,Sea,2,40.52,883,700,0.4254600048065185
1447165400.0,1674120,PORT04,PORT09,V444_0,Sea,2,37.44,844,700,0.3931199855804443
1447156500.0,1674120,PORT04,PORT09,V444_0,Sea,2,32.04,687,700,0.3364200096130371
1447185800.0,1674120,PORT04,PORT09,V444_0,Sea,2,31.96,760,700,0.33557999038696285
1447267100.0,1660579,PORT04,PORT09,V444_0,Sea,2,146.586,1796,700,1.5391529846191405
1447361800.0,1660579,PORT04,PORT09,V444_0,Sea,2,133.586,1735,700,1.4026529846191405
1447293700.0,1660579,PORT04,PORT09,V444_0,Sea,2,123.586,1832,700,1.2976529846191405
1447212500.0,1660579,PORT04,PORT09,V444_0,Sea,2,49.19533,750,700,0.5165509815216064
1447156700.0,1660579,PORT04,PORT09,V444_0,Sea,2,170.78133,2284,700,1.7932039260864256
1447227100.0,1660579,PORT04,PORT09,V444_0,Sea,2,126.586,1812,700,1.3291529846191406
1447288700.0,1660579,PORT04,PORT09,V444_0,Sea,2,41.19533,795,700,0.4325509815216064
1447293800.0,1660579,PORT04,PORT09,V444_0,Sea,2,84.39066,1241,700,0.8861019630432128
1447216100.0,1660579,PORT04,PORT09,V444_0,Sea,2,83.39066,1288,700,0.8756019630432128
1447171200.0,1660579,PORT04,PORT09,V444_0,Sea,2,48.19533,829,700,0.5060509815216064
1447288800.0,1660579,PORT04,PORT09,V444_0,Sea,2,123.586,1818,700,1.2976529846191405
1447354800.0,1687346,PORT04,PORT09,V444_0,Sea,2,4.1742754,442,700,0.04382989168167114
1447240200.0,1652538,PORT04,PORT09,V444_0,Sea,2,3.26,340,700,0.034229999899864194
1447394600.0,1660885,PORT04,PORT09,V444_0,Sea,2,41.2,5329,700,0.43260000801086423
1447353100.0,1660885,PORT04,PORT09,V444_0,Sea,2,21.68,3291,700,0.2276400032043457
1447230300.0,1660885,PORT04,PORT09,V444_0,Sea,2,21.36,3317,700,0.2242800064086914
1447265700.0,1668550,PORT04,PORT09,V444_0,Sea,2,0.12862878,248,700,0.0013506021425127982
1447188600.0,1668545,PORT04,PORT09,V444_0,Sea,2,0.21131606,257,700,0.0022188186720013617
1447188600.0,1668545,PORT04,PORT09,V444_0,Sea,2,0.6339482,335,700,0.006656456172466277
1447192300.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.39832154,365,700,0.004182376161217689
1447339800.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.15136218,286,700,0.001589302897453308
1447251100.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.07966431,264,700,0.0008364752791821956
1447330600.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.7169788,413,700,0.007528277277946471
1447188600.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.15932862,327,700,0.0016729505583643913
1447200000.0,1668547,PORT04,PORT09,V444_0,Sea,2,1.5136218,485,700,0.01589302897453308
1447164800.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.35052297,337,700,0.003680491134524345
1447269600.0,1683203,PORT04,PORT09,V444_0,Sea,2,7.728583,604,700,0.08115012001991272
1447165600.0,1654621,PORT04,PORT09,V444_0,Sea,2,3.6012957,558,700,0.03781360495090484
1447156500.0,1677889,PORT04,PORT09,V444_0,Sea,2,0.23132078,276,700,0.0024288682267069816
1447296400.0,1677889,PORT04,PORT09,V444_0,Sea,2,0.20240569,296,700,0.002125259757041931
1447308000.0,1666295,PORT04,PORT09,V444_0,Sea,2,1.8117787,410,700,0.019023675978183746
1447323800.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.614505,1117,700,0.10095230054855346
1447171200.0,1666295,PORT04,PORT09,V444_0,Sea,2,0.33819866,316,700,0.0035510859489440915
1447309600.0,1666295,PORT04,PORT09,V444_0,Sea,2,3.6235573,616,700,0.03804735195636749
1447323900.0,1666295,PORT04,PORT09,V444_0,Sea,2,2.4640188,496,700,0.02587219762802124
1447227100.0,1666295,PORT04,PORT09,V444_0,Sea,2,3.68,618,700,0.03864000070095062
1447323100.0,1666295,PORT04,PORT09,V444_0,Sea,2,11.44,1314,700,0.12011999559402464
1447346400.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.78,1301,700,0.1026899971961975
1447185800.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.64,1241,700,0.1012200036048889
1447307900.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.64,1257,700,0.1012200036048889
1447206300.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.62,1284,700,0.10100999879837035
1447156500.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.6,1237,700,0.10080000400543213
1447165300.0,1666295,PORT04,PORT09,V444_0,Sea,2,9.56,1245,700,0.10038000440597533
1447227100.0,1666295,PORT04,PORT09,V444_0,Sea,2,6.0,1010,700,0.063
1447346400.0,1668346,PORT04,PORT09,V444_0,Sea,2,2.58,293,700,0.027089999198913573
1447302800.0,1668346,PORT04,PORT09,V444_0,Sea,2,2.5,285,700,0.02625
1447302800.0,1668346,PORT04,PORT09,V444_0,Sea,2,4.04,333,700,0.04241999959945678
1447323800.0,1668346,PORT04,PORT09,V444_0,Sea,2,4.02,339,700,0.04220999979972839
1447165300.0,1668346,PORT04,PORT09,V444_0,Sea,2,3.94,351,700,0.04137000060081482
